STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT08
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/12/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/13/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/14/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/15/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/16/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/17/2018,,,,,0.04,,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/18/2018,,,,,0.15,,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/19/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/20/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/21/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/22/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/23/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/24/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/25/2018,,,,,0.12,,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/26/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/27/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/28/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/29/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/30/2018,,,,,0,0,,,,,,,,,,,,,
US1CASB0011,"SANTA BARBARA 4.7 WNW, CA US",12/31/2018,,,,,0,0,,,,,,,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/1/2018,2.91,,,,0,0,0,,64,39,,280,270,12.1,13,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/2/2018,2.68,,,,0,0,0,,68,42,,270,250,10.1,12.1,1,1,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/3/2018,2.01,,,,0.01,,0,,71,40,,270,260,13,15,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/4/2018,2.68,,,,0.19,0,0,,66,55,,250,250,13,15,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/5/2018,2.91,,,,0,0,0,,61,52,,280,250,8.1,12.1,1,1,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/6/2018,2.91,,,,0,0,0,,62,55,,120,120,12.1,15,1,1,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/7/2018,2.68,,,,0,,0,,62,49,,150,150,8.9,11,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/8/2018,7.61,,,,0.18,0,0,,65,57,,120,120,21,28,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/9/2018,10.51,,,,2.34,0,0,,63,52,,150,160,30,38,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/10/2018,6.04,,,,0,0,0,,69,48,,330,330,21,25.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/11/2018,3.58,,,,0,0,0,,64,44,,90,160,10.1,12.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/12/2018,2.24,,,,0,0,0,,69,43,,260,260,13,16.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/13/2018,2.91,,,,0,0,0,,79,41,,260,250,13,15,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/14/2018,1.79,,,,0,0,0,,78,45,,250,240,12.1,14.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/15/2018,3.36,,,,0,0,0,,63,42,,260,260,14.1,16.1,1,1,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/16/2018,2.68,,,,0,0,0,,65,45,,150,150,8.9,11,1,1,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/17/2018,1.57,,,,0,0,0,,71,45,,260,260,13,16.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/18/2018,2.68,,,,0,0,0,,70,44,,140,,8.9,,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/19/2018,6.49,,,,0,0,0,,64,46,,340,350,16.1,21.9,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/20/2018,8.5,,,,0,0,0,,64,44,,310,320,21,30,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/21/2018,3.58,,,,0,0,0,,62,38,,10,10,13,14.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/22/2018,5.14,,,,0,0,0,,64,38,,340,340,15,23,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/23/2018,2.91,,,1417,0,0,0,,70,38,,260,270,14.1,16.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/24/2018,2.46,,,1457,0,0,0,,69,37,,260,260,12.1,15,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/25/2018,7.83,,,1328,0,0,0,,66,39,,340,330,23.9,30,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/26/2018,5.37,,,735,0,0,0,,63,40,,360,360,23,28,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/27/2018,2.46,,,1214,0,0,0,,69,35,,140,150,12.1,13,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/28/2018,3.13,,,1509,0,0,0,,79,38,,250,270,12.1,14.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/29/2018,2.91,,,1150,0,0,0,,79,41,,280,260,10.1,16.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/30/2018,1.57,,,1449,0,0,0,,77,45,,250,250,12.1,14.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",1/31/2018,2.24,,,18,0,0,0,,73,39,,260,20,8.1,11,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/1/2018,2.24,,,,0,0,0,,75,40,,250,250,8.9,11,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/2/2018,2.24,,,,0,0,0,,75,44,,250,260,12.1,14.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/3/2018,3.8,,,,0,0,0,,71,42,,250,270,12.1,14.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/4/2018,2.91,,,,0,0,0,,74,42,,260,270,12.1,14.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/5/2018,3.8,,,,0,0,0,,61,42,,150,150,13,14.1,1,1,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/6/2018,4.03,,,,0,0,0,,62,46,,140,140,8.9,13,1,1,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/7/2018,3.36,,,1452,0,0,0,,66,42,,260,270,15,18.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/8/2018,2.91,,,1217,0,0,0,,74,40,,250,250,8.1,11,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/9/2018,4.03,,,1143,0,0,0,,68,41,,150,150,15,18.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/10/2018,3.8,,,1230,0,0,0,,62,46,,170,180,8.9,12.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/11/2018,4.92,,,1606,0,0,0,,68,41,,270,270,21,27.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/12/2018,8.72,,,1453,0,0,0,,65,43,,290,260,25.9,35.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/13/2018,7.16,,,1221,0,,0,,61,47,,140,150,18.1,23,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/14/2018,2.91,,,1712,0.01,,0,,65,44,,270,270,13,15,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/15/2018,4.92,,,735,0,0,0,,68,40,,20,20,15,18.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/16/2018,2.68,,,1324,0,0,0,,69,38,,200,210,8.9,11,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/17/2018,2.91,,,1204,0,0,0,,67,40,,160,160,13,14.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/18/2018,6.04,,,2115,0,0,0,,66,41,,290,270,23.9,33.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/19/2018,13.87,,,1248,0,0,0,,58,38,,310,290,28,40,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/20/2018,6.26,,,733,0,0,0,,58,33,,230,40,16.1,19.9,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/21/2018,7.83,,,1455,0,0,0,,60,35,,250,270,23.9,31.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/22/2018,6.93,,,1242,0,0,0,,63,33,,270,270,25.1,35.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/23/2018,10.74,,,26,0,0,0,,62,33,,340,340,23.9,32,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/24/2018,3.8,,,1724,0,0,0,,60,31,,270,270,21,27.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/25/2018,4.92,,,47,0,0,0,,63,33,,270,340,15,19,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/26/2018,7.83,,,1512,0,,0,,63,36,,270,260,25.1,31.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/27/2018,4.25,,,1236,0,0,0,,57,33,,320,210,13,16.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2/28/2018,4.25,,,1054,0,0,0,,58,31,,160,130,12.1,15,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/1/2018,6.26,,,,0.18,,0,,57,39,,80,140,13,17,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/2/2018,4.92,,,,0.15,,0,,60,49,,280,280,15,19,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/3/2018,6.04,,,,0.16,,0,,59,44,,270,270,23,30,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/4/2018,5.59,,,,0,0,0,,63,38,,30,30,15,17,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/5/2018,2.91,,,,0,0,0,,68,36,,270,270,12.1,14.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/6/2018,2.68,,,,0,0,0,,74,37,,260,260,12.1,13,,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/7/2018,3.58,,,,0,0,0,,69,41,,250,250,14.1,17,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/8/2018,4.25,,,,0,0,0,,71,41,,140,140,12.1,13,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/9/2018,4.7,,,,0,0,0,,66,50,,130,120,12.1,14.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/10/2018,5.82,,,,0.87,0,0,,60,55,,120,120,15,19,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/11/2018,4.7,,,,0.01,0,0,,65,53,,160,140,13,16.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/12/2018,4.7,,,,0.01,0,0,,64,54,,240,220,10.1,12.1,1,1,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/13/2018,4.47,,,,0.63,0,0,,61,55,,270,220,13,18.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/14/2018,4.92,,,,0.44,,0,,63,44,,240,240,15,19,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/15/2018,8.05,,,,0,0,0,,65,46,,260,270,23.9,31.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/16/2018,3.13,,,,0.12,,0,,58,40,,160,160,12.1,14.1,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/17/2018,9.17,,,,0,0,0,,60,42,,270,270,25.9,33.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/18/2018,4.47,,,,0,0,0,,60,37,,40,40,13,16.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/19/2018,3.8,,,,0,0,0,,67,38,,270,280,14.1,16.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/20/2018,3.58,,,,0.2,,0,,63,49,,270,270,19.9,25.9,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/21/2018,4.92,,,,1.85,0,0,,60,53,,120,120,15,19,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/22/2018,7.38,,,,0.88,0,0,,60,53,,90,90,18.1,21.9,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/23/2018,4.25,,,,0,0,0,,63,45,,210,220,10.1,14.1,,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/24/2018,8.5,,,,0,0,0,,66,42,,260,260,25.9,32,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/25/2018,11.41,,,,0,0,0,,66,48,,330,240,21,35.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/26/2018,10.74,,,,0,0,0,,71,45,,360,10,29.1,38,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/27/2018,4.92,,,,0,0,0,,70,42,,20,40,18.1,23,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/28/2018,4.03,,,,0,0,0,,68,44,,260,270,13,14.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/29/2018,5.14,,,,0,0,0,,61,50,,270,230,10.1,13,1,1,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/30/2018,4.92,,,,0,0,0,,60,50,,280,270,12.1,16.1,1,1,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3/31/2018,4.7,,,,0,0,0,,59,51,,260,270,13,16.1,1,1,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/1/2018,4.92,,,,0,0,0,,58,53,,260,270,10.1,13,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/2/2018,4.03,,,,0,0,0,,60,48,,130,240,10.1,14.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/3/2018,5.14,,,,0,0,0,,63,46,,270,270,18.1,23,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/4/2018,4.92,,,,0,0,0,,60,53,,240,240,12.1,14.1,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/5/2018,4.92,,,,0,0,0,,62,53,,160,150,12.1,15,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/6/2018,9.4,,,,0,0,0,,70,50,,260,260,23.9,31.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/7/2018,6.71,,,,0,0,0,,80,58,,260,270,23,33.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/8/2018,7.16,,,,0,0,0,,83,54,,20,10,23.9,40.9,,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/9/2018,3.36,,,,0,0,0,,87,47,,260,260,16.1,19,,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/10/2018,4.7,,,,0,0,0,,78,52,,180,170,13,15,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/11/2018,7.83,,,,0,0,0,,75,51,,280,330,25.9,36,,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/12/2018,13.87,,,,0,0,0,,72,52,,340,310,28,35.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/13/2018,6.49,,,,0,0,0,,72,49,,10,10,17,23.9,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/14/2018,2.91,,,,0,0,0,,79,45,,250,250,10.1,13,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/15/2018,4.47,,,,0,0,0,,71,49,,250,250,12.1,14.1,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/16/2018,12.08,,,,0,0,0,,66,47,,260,290,30,40.9,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/17/2018,8.72,,,,0,0,0,,70,42,,250,250,18.1,23.9,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/18/2018,5.14,,,,0,0,0,,66,42,,260,260,15,18.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/19/2018,12.53,,,,0,,0,,71,45,,230,230,28,40.9,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/20/2018,6.71,,,,0,0,0,,68,45,,210,210,17,23,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/21/2018,4.92,,,,0,0,0,,72,46,,250,270,15,17,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/22/2018,4.03,,,,0,0,0,,72,51,,150,160,10.1,14.1,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/23/2018,6.93,,,,0,0,0,,64,53,,260,260,15,18.1,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/24/2018,5.37,,,,0,0,0,,61,51,,270,220,12.1,15,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/25/2018,5.82,,,,0,0,0,,63,51,,260,270,15,17,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/26/2018,4.92,,,,0,0,0,,64,50,,260,270,14.1,16.1,1,1,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/27/2018,6.49,,,,0,0,0,,64,45,,90,50,13,17,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/28/2018,11.18,,,,0,0,0,,76,48,,260,260,25.9,35.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/29/2018,8.5,,,,0,0,0,,75,50,,270,280,23.9,33.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",4/30/2018,6.49,,,,0,0,0,,70,49,,260,270,21,30,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/1/2018,4.03,,,,0,,0,,64,45,,210,220,13,15,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/2/2018,4.7,,,,0,0,0,,64,49,,260,270,16.1,19.9,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/3/2018,4.7,,,,0,0,0,,70,46,,250,260,13,16.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/4/2018,5.14,,,,0,0,0,,72,50,,260,270,18.1,21.9,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/5/2018,3.8,,,,0,0,0,,75,51,,250,270,13,15,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/6/2018,4.7,,,,0,0,0,,71,49,,210,210,10.1,13,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/7/2018,4.92,,,,0,0,0,,65,52,,150,160,10.1,13,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/8/2018,4.47,,,,0,0,0,,70,48,,160,200,12.1,14.1,1,1,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/9/2018,5.82,,,,0,0,0,,68,51,,90,80,15,19,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/10/2018,5.59,,,,0,0,0,,70,51,,80,80,13,17,,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/11/2018,4.7,,,,0,0,0,,62,55,,80,60,10.1,13,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/12/2018,5.14,,,,0,0,0,,67,56,,160,160,12.1,15,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/13/2018,6.26,,,,0,0,0,,70,51,,260,270,21,25.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/14/2018,7.61,,,,0,0,0,,67,49,,270,250,15,21,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/15/2018,6.26,,,,0,0,0,,67,48,,260,,17,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/16/2018,6.71,,,,0,0,0,,72,47,,260,270,23.9,30,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/17/2018,4.7,,,,0,0,0,,68,49,,50,60,12.1,15,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/18/2018,4.92,,,,0,0,0,,67,50,,130,130,15,18.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/19/2018,5.82,,,,0,0,0,,66,50,,60,60,16.1,19,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/20/2018,4.92,,,,0,0,0,,69,49,,50,60,16.1,19.9,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/21/2018,4.47,,,,0,0,0,,68,51,,260,260,14.1,17,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/22/2018,5.37,,,,0,0,0,,68,50,,240,230,13,16.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/23/2018,4.92,,,,0,0,0,,66,55,,270,260,10.1,14.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/24/2018,3.8,,,,0,0,0,,64,58,,280,270,13,16.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/25/2018,9.84,,,,0,0,0,,68,48,,270,270,25.9,33.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/26/2018,8.72,,,,0,0,0,,75,51,,260,260,25.9,32,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/27/2018,6.26,,,,0,0,0,,68,49,,270,270,16.1,19,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/28/2018,7.61,,,,0,0,0,,67,56,,260,250,16.1,21.9,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/29/2018,5.37,,,,0,0,0,,68,55,,110,120,13,17,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/30/2018,3.36,,,,0,0,0,,66,57,,250,250,12.1,13,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5/31/2018,5.59,,,,0,0,0,,72,52,,250,260,14.1,17,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/1/2018,4.92,,,,0,0,0,,72,49,,250,240,12.1,14.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/2/2018,5.82,,,,0,0,0,,73,51,,150,150,14.1,17,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/3/2018,7.16,,,,0,0,0,,68,53,,260,270,15,19,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/4/2018,6.04,,,,0,0,0,,67,55,,250,250,13,16.1,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/5/2018,5.59,,,,0,0,0,,66,53,,250,250,14.1,16.1,1,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/6/2018,5.82,,,,0,0,0,,69,50,,280,260,17,21,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/7/2018,5.14,,,,0,0,0,,71,50,,140,140,16.1,18.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/8/2018,4.7,,,,0,0,0,,75,51,,150,150,13,15,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/9/2018,6.93,,,,0,0,0,,84,53,,360,330,21.9,29.1,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/10/2018,6.49,,,,0,0,0,,76,54,,20,20,19.9,25.9,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/11/2018,4.92,,,,0,0,0,,76,54,,160,190,10.1,13,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/12/2018,6.04,,,,0,0,0,,72,54,,150,150,16.1,18.1,,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/13/2018,5.82,,,,0,0,0,,69,56,,260,,11,,1,1,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/14/2018,6.71,,,,0,0,0,,68,57,,250,250,18.1,23,1,,,1
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",6/15/2018,5.59,,,,0,0,0,,70,56,,260,80,13,19.9,1,,,
